ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
14476,00207700,Johns Hopkins University,Baltimore,MD,42887,101015,Monetary Gift,GREECE,
14477,00207700,Johns Hopkins University,Baltimore,MD,42887,219467,Monetary Gift,SWEDEN,
14478,00207700,Johns Hopkins University,Baltimore,MD,42887,28043,Monetary Gift,KOREA,
14479,00207700,Johns Hopkins University,Baltimore,MD,42887,160392,Monetary Gift,UGANDA,
14480,00207700,Johns Hopkins University,Baltimore,MD,42887,317158,Monetary Gift,DENMARK,
14481,00207700,Johns Hopkins University,Baltimore,MD,42887,2475071,Monetary Gift,SAUDI ARABIA,
14482,00207700,Johns Hopkins University,Baltimore,MD,42887,112694,Monetary Gift,KAZAKHSTAN,
14483,00207700,Johns Hopkins University,Baltimore,MD,42887,70436,Monetary Gift,QATAR,
14484,00207700,Johns Hopkins University,Baltimore,MD,42887,291955,Monetary Gift,AUSTRALIA,
14485,00207700,Johns Hopkins University,Baltimore,MD,42887,3077975,Monetary Gift,BELGIUM,
14486,00207700,Johns Hopkins University,Baltimore,MD,42887,552867,Monetary Gift,FRANCE,
14487,00207700,Johns Hopkins University,Baltimore,MD,42887,985547,Monetary Gift,SOUTH AFRICA,
14488,00207700,Johns Hopkins University,Baltimore,MD,42887,551,Monetary Gift,RUSSIA,
14489,00207700,Johns Hopkins University,Baltimore,MD,42887,162891,Monetary Gift,SPAIN,
14490,00207700,Johns Hopkins University,Baltimore,MD,42887,500,Monetary Gift,SWAZILAND,
14491,00207700,Johns Hopkins University,Baltimore,MD,42887,4903172,Monetary Gift,CANADA,
14492,00207700,Johns Hopkins University,Baltimore,MD,42887,809548,Monetary Gift,ISRAEL,
14493,00207700,Johns Hopkins University,Baltimore,MD,42887,3069776,Monetary Gift,JAPAN,
14494,00207700,Johns Hopkins University,Baltimore,MD,42887,272305,Monetary Gift,MOZAMBIQUE,
14495,00207700,Johns Hopkins University,Baltimore,MD,42887,254351,Monetary Gift,NORWAY,
14496,00207700,Johns Hopkins University,Baltimore,MD,42926,125000,Monetary Gift,QATAR,
14497,00207700,Johns Hopkins University,Baltimore,MD,42944,50,Monetary Gift,BULGARIA,
14498,00207700,Johns Hopkins University,Baltimore,MD,42948,33857,Monetary Gift,ETHIOPIA,
14499,00207700,Johns Hopkins University,Baltimore,MD,42948,9885,Monetary Gift,MALI,
14500,00207700,Johns Hopkins University,Baltimore,MD,42955,100,Monetary Gift,JAMAICA,
14501,00207700,Johns Hopkins University,Baltimore,MD,42969,1170,Monetary Gift,LIBERIA,
14502,00207700,Johns Hopkins University,Baltimore,MD,42976,885,Monetary Gift,INDONESIA,
14503,00207700,Johns Hopkins University,Baltimore,MD,42978,2257,Monetary Gift,SWAZILAND,
14504,00207700,Johns Hopkins University,Baltimore,MD,42985,10,Monetary Gift,CZECH REPUBLIC,
14505,00207700,Johns Hopkins University,Baltimore,MD,42997,5075,Monetary Gift,ARGENTINA,
14506,00207700,Johns Hopkins University,Baltimore,MD,42997,5972,Monetary Gift,HONG KONG,
14507,00207700,Johns Hopkins University,Baltimore,MD,43003,50,Monetary Gift,CYPRUS,
14508,00207700,Johns Hopkins University,Baltimore,MD,43008,973090,Monetary Gift,CHINA,
14509,00207700,Johns Hopkins University,Baltimore,MD,43011,10000,Monetary Gift,VIRGIN ISLANDS (BRITISH),
14510,00207700,Johns Hopkins University,Baltimore,MD,43040,51196,Monetary Gift,BOSNIA AND HERZEGOVINA,
14511,00207700,Johns Hopkins University,Baltimore,MD,43040,22173,Monetary Gift,TURKEY,
14512,00207700,Johns Hopkins University,Baltimore,MD,43040,180200,Monetary Gift,NAMIBIA,
14513,00207700,Johns Hopkins University,Baltimore,MD,43040,1118295,Monetary Gift,PAKISTAN,
14514,00207700,Johns Hopkins University,Baltimore,MD,43060,35965,Monetary Gift,COLOMBIA,
14515,00207700,Johns Hopkins University,Baltimore,MD,43068,1450,Monetary Gift,TRINIDAD,
14516,00207700,Johns Hopkins University,Baltimore,MD,43070,468371,Monetary Gift,BERMUDA,
14517,00207700,Johns Hopkins University,Baltimore,MD,43070,236596,Monetary Gift,BANGLADESH,
14518,00207700,Johns Hopkins University,Baltimore,MD,43070,163616,Monetary Gift,KAZAKHSTAN,
14519,00207700,Johns Hopkins University,Baltimore,MD,43070,186559,Monetary Gift,UGANDA,
14520,00207700,Johns Hopkins University,Baltimore,MD,43070,881674,Monetary Gift,ZAMBIA,
14521,00207700,Johns Hopkins University,Baltimore,MD,43070,206231,Monetary Gift,PUERTO RICO,
14522,00207700,Johns Hopkins University,Baltimore,MD,43070,212357,Monetary Gift,PERU,
14523,00207700,Johns Hopkins University,Baltimore,MD,43070,60997,Monetary Gift,NIGERIA,
14524,00207700,Johns Hopkins University,Baltimore,MD,43070,1766018,Monetary Gift,SOUTH KOREA,
14525,00207700,Johns Hopkins University,Baltimore,MD,43070,493597,Monetary Gift,SPAIN,
14526,00207700,Johns Hopkins University,Baltimore,MD,43070,700263,Monetary Gift,MALAWI,
14527,00207700,Johns Hopkins University,Baltimore,MD,43070,8896,Monetary Gift,LESOTHO,
14528,00207700,Johns Hopkins University,Baltimore,MD,43070,1159447,Monetary Gift,MONACO,
14529,00207700,Johns Hopkins University,Baltimore,MD,43070,111211,Monetary Gift,GUAM,
14530,00207700,Johns Hopkins University,Baltimore,MD,43070,337320,Monetary Gift,IRELAND,
14531,00207700,Johns Hopkins University,Baltimore,MD,43074,125,Monetary Gift,THAILAND,
14532,00207700,Johns Hopkins University,Baltimore,MD,43074,2112925,Monetary Gift,BELGIUM,
14533,00207700,Johns Hopkins University,Baltimore,MD,43074,2030,Monetary Gift,HONDURAS,
14534,00207700,Johns Hopkins University,Baltimore,MD,43075,33056,Monetary Gift,FINLAND,
14535,00207700,Johns Hopkins University,Baltimore,MD,43080,135979,Monetary Gift,BRAZIL,
14536,00207700,Johns Hopkins University,Baltimore,MD,43080,1320,Monetary Gift,GREECE,
14537,00207700,Johns Hopkins University,Baltimore,MD,43080,32210,Monetary Gift,LEBANON,
14538,00207700,Johns Hopkins University,Baltimore,MD,43083,22977,Monetary Gift,KENYA,
14539,00207700,Johns Hopkins University,Baltimore,MD,43083,3240092,Monetary Gift,GERMANY,
14540,00207700,Johns Hopkins University,Baltimore,MD,43088,90374,Monetary Gift,NORWAY,
14541,00207700,Johns Hopkins University,Baltimore,MD,43088,553336,Monetary Gift,SOUTH AFRICA,
14542,00207700,Johns Hopkins University,Baltimore,MD,43088,1777746,Monetary Gift,ITALY,
14543,00207700,Johns Hopkins University,Baltimore,MD,43088,50630,Monetary Gift,MEXICO,
14544,00207700,Johns Hopkins University,Baltimore,MD,43089,27473,Monetary Gift,UNITED ARAB EMIRATES,
14545,00207700,Johns Hopkins University,Baltimore,MD,43090,313844,Monetary Gift,SWEDEN,
14546,00207700,Johns Hopkins University,Baltimore,MD,43090,404456,Monetary Gift,AUSTRALIA,
14547,00207700,Johns Hopkins University,Baltimore,MD,43090,355,Monetary Gift,PORTUGAL,
14548,00207700,Johns Hopkins University,Baltimore,MD,43097,395821,Monetary Gift,SINGAPORE,
14549,00207700,Johns Hopkins University,Baltimore,MD,43097,155798,Monetary Gift,THE NETHERLANDS,
14550,00207700,Johns Hopkins University,Baltimore,MD,43097,11800,Monetary Gift,KOREA,
14551,00207700,Johns Hopkins University,Baltimore,MD,43097,365364,Monetary Gift,AUSTRIA,
14552,00207700,Johns Hopkins University,Baltimore,MD,43097,2208992,Monetary Gift,JAPAN,
14553,00207700,Johns Hopkins University,Baltimore,MD,43097,7477,Monetary Gift,GEORGIA,
14554,00207700,Johns Hopkins University,Baltimore,MD,43098,421300,Monetary Gift,SYRIAN ARAB REPUBLIC,
14555,00207700,Johns Hopkins University,Baltimore,MD,43098,85,Monetary Gift,COSTA RICA,
14556,00207700,Johns Hopkins University,Baltimore,MD,43098,170096,Monetary Gift,TAIWAN,
14557,00207700,Johns Hopkins University,Baltimore,MD,43098,2129163,Monetary Gift,SWITZERLAND,
14558,00207700,Johns Hopkins University,Baltimore,MD,43098,3158,Monetary Gift,LUXEMBOURG,
14559,00207700,Johns Hopkins University,Baltimore,MD,43098,1182217,Monetary Gift,CANADA,
14560,00207700,Johns Hopkins University,Baltimore,MD,43098,352573,Monetary Gift,DENMARK,
14561,00207700,Johns Hopkins University,Baltimore,MD,43098,518562,Monetary Gift,FRANCE,
14562,00207700,Johns Hopkins University,Baltimore,MD,43098,3671300,Monetary Gift,INDIA,
14563,00207700,Johns Hopkins University,Baltimore,MD,43098,1064820,Monetary Gift,ISRAEL,
14564,00207700,Johns Hopkins University,Baltimore,MD,43101,50,Monetary Gift,ST. LUCIA,
14565,00207700,Johns Hopkins University,Baltimore,MD,43101,100,Monetary Gift,ARGENTINA,
14566,00207700,Johns Hopkins University,Baltimore,MD,43101,125,Monetary Gift,COSTA RICA,
14567,00207700,Johns Hopkins University,Baltimore,MD,43101,2813,Monetary Gift,MALI,
14568,00207700,Johns Hopkins University,Baltimore,MD,43101,25,Monetary Gift,HUNGARY,
14569,00207700,Johns Hopkins University,Baltimore,MD,43101,250,Contract,TRINIDAD,
14570,00207700,Johns Hopkins University,Baltimore,MD,43101,500,Monetary Gift,GUATEMALA,
14571,00207700,Johns Hopkins University,Baltimore,MD,43132,18000,Monetary Gift,JAMAICA,
14572,00207700,Johns Hopkins University,Baltimore,MD,43132,36270,Monetary Gift,NAMIBIA,
14573,00207700,Johns Hopkins University,Baltimore,MD,43132,50,Monetary Gift,COLOMBIA,
14574,00207700,Johns Hopkins University,Baltimore,MD,43132,248,Monetary Gift,AZERBAIJAN,
14575,00207700,Johns Hopkins University,Baltimore,MD,43132,414050,Monetary Gift,QATAR,
14576,00207700,Johns Hopkins University,Baltimore,MD,43132,408,Monetary Gift,LUXEMBOURG,
14577,00207700,Johns Hopkins University,Baltimore,MD,43132,172,Monetary Gift,NIGERIA,
14578,00207700,Johns Hopkins University,Baltimore,MD,43160,2029,Monetary Gift,SERBIA,
14579,00207700,Johns Hopkins University,Baltimore,MD,43160,300,Monetary Gift,ARMENIA,
14580,00207700,Johns Hopkins University,Baltimore,MD,43160,70000,Monetary Gift,CZECH REPUBLIC,
14581,00207700,Johns Hopkins University,Baltimore,MD,43160,16885,Monetary Gift,ETHIOPIA,
14582,00207700,Johns Hopkins University,Baltimore,MD,43191,25210,Monetary Gift,PORTUGAL,
14583,00207700,Johns Hopkins University,Baltimore,MD,43191,11100,Monetary Gift,GREECE,
14584,00207700,Johns Hopkins University,Baltimore,MD,43191,36583,Monetary Gift,SENEGAL,
14585,00207700,Johns Hopkins University,Baltimore,MD,43191,100,Monetary Gift,THAILAND,
14586,00207700,Johns Hopkins University,Baltimore,MD,43191,50,Monetary Gift,POLAND,
14587,00207700,Johns Hopkins University,Baltimore,MD,43191,150200,Monetary Gift,BERMUDA,
14588,00207700,Johns Hopkins University,Baltimore,MD,43191,15,Monetary Gift,BULGARIA,
14589,00207700,Johns Hopkins University,Baltimore,MD,43191,200,Monetary Gift,VIETNAM,
14590,00207700,Johns Hopkins University,Baltimore,MD,43191,332804,Monetary Gift,LESOTHO,
14591,00207700,Johns Hopkins University,Baltimore,MD,43191,10716,Monetary Gift,PAKISTAN,
14592,00207700,Johns Hopkins University,Baltimore,MD,43191,31599,Monetary Gift,TANZANIA,
14593,00207700,Johns Hopkins University,Baltimore,MD,43221,72683,Monetary Gift,PUERTO RICO,
14594,00207700,Johns Hopkins University,Baltimore,MD,43221,224388,Monetary Gift,MOZAMBIQUE,
14595,00207700,Johns Hopkins University,Baltimore,MD,43221,594508,Monetary Gift,NORWAY,
14596,00207700,Johns Hopkins University,Baltimore,MD,43221,68399,Monetary Gift,PERU,
14597,00207700,Johns Hopkins University,Baltimore,MD,43221,60301,Monetary Gift,ZIMBABWE,
14598,00207700,Johns Hopkins University,Baltimore,MD,43221,619,Monetary Gift,MALTA,
14599,00207700,Johns Hopkins University,Baltimore,MD,43221,11563,Monetary Gift,HONG KONG,
14600,00207700,Johns Hopkins University,Baltimore,MD,43221,376412,Monetary Gift,UNITED ARAB EMIRATES,
14601,00207700,Johns Hopkins University,Baltimore,MD,43252,56865,Monetary Gift,KOREA,
14602,00207700,Johns Hopkins University,Baltimore,MD,43252,239502,Monetary Gift,SAUDI ARABIA,
14603,00207700,Johns Hopkins University,Baltimore,MD,43252,54370,Monetary Gift,KAZAKHSTAN,
14604,00207700,Johns Hopkins University,Baltimore,MD,43252,1176,Monetary Gift,MADAGASCAR,
14605,00207700,Johns Hopkins University,Baltimore,MD,43252,23293,Monetary Gift,MEXICO,
14606,00207700,Johns Hopkins University,Baltimore,MD,43252,160589,Monetary Gift,BANGLADESH,
14607,00207700,Johns Hopkins University,Baltimore,MD,43252,9421233,Monetary Gift,CANADA,
14608,00207700,Johns Hopkins University,Baltimore,MD,43252,1228493,Monetary Gift,AUSTRALIA,
14609,00207700,Johns Hopkins University,Baltimore,MD,43252,7455307,Monetary Gift,SWITZERLAND,
14610,00207700,Johns Hopkins University,Baltimore,MD,43252,270842,Monetary Gift,GUAM,
14611,00207700,Johns Hopkins University,Baltimore,MD,43252,1619542,Monetary Gift,INDIA,
14612,00207700,Johns Hopkins University,Baltimore,MD,43252,470533,Monetary Gift,IRELAND,
14613,00207700,Johns Hopkins University,Baltimore,MD,43252,602999,Monetary Gift,MALAWI,
14614,00207700,Johns Hopkins University,Baltimore,MD,43252,20055,Monetary Gift,PHILIPPINES,
14615,00207700,Johns Hopkins University,Baltimore,MD,43252,425535,Monetary Gift,TURKEY,
14616,00207700,Johns Hopkins University,Baltimore,MD,43252,50,Monetary Gift,BAHAMAS,
14617,00207700,Johns Hopkins University,Baltimore,MD,43252,3718881,Monetary Gift,GERMANY,
14618,00207700,Johns Hopkins University,Baltimore,MD,43252,376142,Monetary Gift,UNITED ARAB EMIRATES,
14619,00207700,Johns Hopkins University,Baltimore,MD,43252,1190749,Monetary Gift,CHINA,
14620,00207700,Johns Hopkins University,Baltimore,MD,43252,365921,Monetary Gift,DENMARK,
14621,00207700,Johns Hopkins University,Baltimore,MD,43252,876822,Monetary Gift,ISRAEL,
14622,00207700,Johns Hopkins University,Baltimore,MD,43252,543211,Monetary Gift,SWEDEN,
14623,00207700,Johns Hopkins University,Baltimore,MD,43252,1174016,Monetary Gift,MONACO,
14624,00207700,Johns Hopkins University,Baltimore,MD,43252,522189,Monetary Gift,THE NETHERLANDS,
14625,00207700,Johns Hopkins University,Baltimore,MD,43252,337284,Monetary Gift,SINGAPORE,
14626,00207700,Johns Hopkins University,Baltimore,MD,43252,2174331,Monetary Gift,SOUTH AFRICA,
14627,00207700,Johns Hopkins University,Baltimore,MD,43252,361562,Monetary Gift,FRANCE,
14628,00207700,Johns Hopkins University,Baltimore,MD,43252,230366,Monetary Gift,BRAZIL,
14629,00207700,Johns Hopkins University,Baltimore,MD,43252,58389,Monetary Gift,NEW ZEALAND,
14630,00207700,Johns Hopkins University,Baltimore,MD,43252,100355,Monetary Gift,SPAIN,
14631,00207700,Johns Hopkins University,Baltimore,MD,43252,141063,Monetary Gift,UGANDA,
14632,00207700,Johns Hopkins University,Baltimore,MD,43252,70615,Monetary Gift,FINLAND,
14633,00207700,Johns Hopkins University,Baltimore,MD,43252,140536,Monetary Gift,LEBANON,
14634,00207700,Johns Hopkins University,Baltimore,MD,43252,1500,Monetary Gift,LIECHTENSTEIN,
14635,00207700,Johns Hopkins University,Baltimore,MD,43252,530031,Monetary Gift,ITALY,
14636,00207700,Johns Hopkins University,Baltimore,MD,43252,2704455,Monetary Gift,JAPAN,
14637,00207700,Johns Hopkins University,Baltimore,MD,43252,382557,Monetary Gift,SYRIAN ARAB REPUBLIC,
14638,00207700,Johns Hopkins University,Baltimore,MD,43252,4342699,Monetary Gift,ZAMBIA,
14639,00207700,Johns Hopkins University,Baltimore,MD,43252,274880,Monetary Gift,AUSTRIA,
14640,00207700,Johns Hopkins University,Baltimore,MD,43252,2781214,Monetary Gift,BELGIUM,
14641,00207700,Johns Hopkins University,Baltimore,MD,43252,376958,Monetary Gift,SOUTH KOREA,
14642,00207700,Johns Hopkins University,Baltimore,MD,43252,124540,Monetary Gift,TAIWAN,
14643,00207700,Johns Hopkins University,Baltimore,MD,43405,574789,Monetary Gift,MOZAMBIQUE,
14644,00207700,Johns Hopkins University,Baltimore,MD,43405,506946,Monetary Gift,LESOTHO,
14645,00207700,Johns Hopkins University,Baltimore,MD,43435,1443210,Monetary Gift,ITALY,
14646,00207700,Johns Hopkins University,Baltimore,MD,43435,6839666,Monetary Gift,CANADA,
14647,00207700,Johns Hopkins University,Baltimore,MD,43435,409263,Monetary Gift,QATAR,
14648,00207700,Johns Hopkins University,Baltimore,MD,43435,475989,Monetary Gift,SYRIAN ARAB REPUBLIC,
14649,00207700,Johns Hopkins University,Baltimore,MD,43435,1675116,Monetary Gift,SOUTH AFRICA,
14650,00207700,Johns Hopkins University,Baltimore,MD,43435,1962916,Monetary Gift,SOUTH KOREA,
14651,00207700,Johns Hopkins University,Baltimore,MD,43435,1193712,Monetary Gift,ISRAEL,
14652,00207700,Johns Hopkins University,Baltimore,MD,43435,11592482,Monetary Gift,ENGLAND,
14653,00207700,Johns Hopkins University,Baltimore,MD,43435,2864893,Monetary Gift,INDIA,
14654,00207700,Johns Hopkins University,Baltimore,MD,43435,571930,Monetary Gift,IRELAND,
14655,00207700,Johns Hopkins University,Baltimore,MD,43435,522442,Monetary Gift,SWEDEN,
14656,00207700,Johns Hopkins University,Baltimore,MD,43435,867590,Monetary Gift,FRANCE,
14657,00207700,Johns Hopkins University,Baltimore,MD,43435,3824821,Monetary Gift,GERMANY,
14658,00207700,Johns Hopkins University,Baltimore,MD,43435,302007,Monetary Gift,DENMARK,
14659,00207700,Johns Hopkins University,Baltimore,MD,43435,367242,Monetary Gift,BURMA,
14660,00207700,Johns Hopkins University,Baltimore,MD,43435,1476308,Monetary Gift,MONACO,
14661,00207700,Johns Hopkins University,Baltimore,MD,43435,662869,Monetary Gift,BELGIUM,
14662,00207700,Johns Hopkins University,Baltimore,MD,43435,626235,Monetary Gift,THE NETHERLANDS,
14663,00207700,Johns Hopkins University,Baltimore,MD,43435,326766,Monetary Gift,SPAIN,
14664,00207700,Johns Hopkins University,Baltimore,MD,43435,9437449,Monetary Gift,SWITZERLAND,
14665,00207700,Johns Hopkins University,Baltimore,MD,43435,351260,Monetary Gift,TURKEY,
14666,00207700,Johns Hopkins University,Baltimore,MD,43435,2617324,Monetary Gift,JAPAN,
14667,00207700,Johns Hopkins University,Baltimore,MD,43435,783373,Monetary Gift,ZAMBIA,
14668,00207700,Johns Hopkins University,Baltimore,MD,43435,1025642,Monetary Gift,AUSTRIA,
14669,00207700,Johns Hopkins University,Baltimore,MD,43466,250,Monetary Gift,NIGERIA,
14670,00207700,Johns Hopkins University,Baltimore,MD,43466,4836539,Contract,CANADA,
14671,00207700,Johns Hopkins University,Baltimore,MD,43466,2462662,Contract,CHINA,
14672,00207700,Johns Hopkins University,Baltimore,MD,43466,1536232,Contract,DENMARK,
14673,00207700,Johns Hopkins University,Baltimore,MD,43466,492,Monetary Gift,FRANCE,
14674,00207700,Johns Hopkins University,Baltimore,MD,43466,529019,Contract,FRANCE,
14675,00207700,Johns Hopkins University,Baltimore,MD,43466,181618,Monetary Gift,ITALY,
14676,00207700,Johns Hopkins University,Baltimore,MD,43466,416282,Contract,ITALY,
14677,00207700,Johns Hopkins University,Baltimore,MD,43466,1439344,Contract,SOUTH KOREA,
14678,00207700,Johns Hopkins University,Baltimore,MD,43466,332574,Contract,SPAIN,
14679,00207700,Johns Hopkins University,Baltimore,MD,43466,17283571,Contract,ENGLAND,
14680,00207700,Johns Hopkins University,Baltimore,MD,43466,1840058,Contract,ZAMBIA,
14681,00207700,Johns Hopkins University,Baltimore,MD,43466,1276,Monetary Gift,UNITED ARAB EMIRATES,
14682,00207700,Johns Hopkins University,Baltimore,MD,43466,85,Monetary Gift,SPAIN,
14683,00207700,Johns Hopkins University,Baltimore,MD,43466,773385,Contract,JAPAN,
14684,00207700,Johns Hopkins University,Baltimore,MD,43466,655,Monetary Gift,ISRAEL,
14685,00207700,Johns Hopkins University,Baltimore,MD,43466,1051126,Contract,ISRAEL,
14686,00207700,Johns Hopkins University,Baltimore,MD,43466,569626,Contract,SWEDEN,
14687,00207700,Johns Hopkins University,Baltimore,MD,43466,105354,Monetary Gift,SWITZERLAND,
14688,00207700,Johns Hopkins University,Baltimore,MD,43466,640992,Contract,UNITED ARAB EMIRATES,
14689,00207700,Johns Hopkins University,Baltimore,MD,43466,330341,Contract,MOZAMBIQUE,
14690,00207700,Johns Hopkins University,Baltimore,MD,43466,2735101,Contract,BURMA,
14691,00207700,Johns Hopkins University,Baltimore,MD,43466,13302,Monetary Gift,JAPAN,
14692,00207700,Johns Hopkins University,Baltimore,MD,43466,112241,Monetary Gift,THE NETHERLANDS,
14693,00207700,Johns Hopkins University,Baltimore,MD,43466,520184,Contract,THE NETHERLANDS,
